book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
Hotel Miramar,isbn not found,isbn13 not found,B0BDXCZQRY,2023.0,Jonathan  Dunne,413,"['Horror', 'Mystery', 'Suspense', 'Occult', 'Gothic', 'Thriller', 'Paranormal']",358,3.78,"{'5 Stars': 118, '4 Stars': 106, '3 Stars': 90, '2 Stars': 26, '1 Star': 18}"
River of Ashes,1645480984,9781645480983,1645480984,2022.0,Alexandrea Weis,284,"['Horror', 'Thriller', 'Young Adult', 'Fantasy', 'Mystery Thriller', 'Fiction', 'Suspense']",804,4.1,"{'5 Stars': 355, '4 Stars': 267, '3 Stars': 118, '2 Stars': 34, '1 Star': 30}"
Hidden Pieces,isbn not found,isbn13 not found,B0B5FP7YKC,2022.0,Mary Keliikoa,300,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Adult', 'Contemporary']",319,4.06,"{'5 Stars': 115, '4 Stars': 123, '3 Stars': 69, '2 Stars': 9, '1 Star': 3}"
The Maid's Diary,isbn not found,isbn13 not found,B09TZM8CZK,2023.0,Loreth Anne White,376,"['Thriller', 'Mystery', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Suspense', 'Crime']",103586,4.22,"{'5 Stars': 42937, '4 Stars': 43680, '3 Stars': 14357, '2 Stars': 2036, '1 Star': 576}"
The Midnight Club,1665930306,9781665930307,1665930306,1994.0,Christopher Pike,224,"['Young Adult', 'Horror', 'Fiction', 'Thriller', 'Mystery', 'Audiobook', 'Fantasy']",13897,3.52,"{'5 Stars': 2789, '4 Stars': 4250, '3 Stars': 4721, '2 Stars': 1691, '1 Star': 446}"
Below Zero,0399155759,9780399155758,0399155759,2009.0,C.J. Box,342,"['Mystery', 'Fiction', 'Thriller', 'Westerns', 'Crime', 'Audiobook', 'Suspense']",21516,4.23,"{'5 Stars': 8950, '4 Stars': 9056, '3 Stars': 3039, '2 Stars': 369, '1 Star': 102}"
Pines,0593598326,9780593598320,0593598326,2012.0,Blake Crouch,300,"['Thriller', 'Science Fiction', 'Mystery', 'Fiction', 'Horror', 'Audiobook', 'Mystery Thriller']",160845,3.93,"{'5 Stars': 47010, '4 Stars': 68512, '3 Stars': 34869, '2 Stars': 7838, '1 Star': 2616}"
The Strain,0061558230,9780061558238,0061558230,2009.0,Guillermo del Toro,403,"['Horror', 'Fiction', 'Vampires', 'Fantasy', 'Science Fiction', 'Thriller', 'Paranormal']",89040,3.8,"{'5 Stars': 24327, '4 Stars': 33636, '3 Stars': 22406, '2 Stars': 6425, '1 Star': 2246}"
Kill Zone,0312945671,9780312945671,0312945671,2007.0,Jack Coughlin,352,"['Fiction', 'Thriller', 'Military Fiction', 'War', 'Action', 'Suspense', 'Adventure']",3573,4.07,"{'5 Stars': 1300, '4 Stars': 1433, '3 Stars': 661, '2 Stars': 135, '1 Star': 44}"
The Handler,1637585829,9781637585825,1637585829,2022.0,Jeffrey S.  Stephens,416,['Thriller'],652,4.32,"{'5 Stars': 293, '4 Stars': 303, '3 Stars': 30, '2 Stars': 23, '1 Star': 3}"
She Started It,0063286327,9780063286320,B0BDZPSTDK,2023.0,Sian Gilbert,352,"['Thriller', 'Mystery', 'Mystery Thriller', 'Fiction', 'Audiobook', 'Suspense', 'Adult']",52481,3.5700000000000003,"{'5 Stars': 8581, '4 Stars': 19748, '3 Stars': 18159, '2 Stars': 5022, '1 Star': 971}"
