book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
Lord of the Dead,0671024116,9780671024116,0671024116,1995.0,Tom Holland,336,"['Horror', 'Vampires', 'Fiction', 'Fantasy', 'Historical Fiction', 'Gothic', 'Historical']",1811,3.68,"{'5 Stars': 512, '4 Stars': 554, '3 Stars': 465, '2 Stars': 206, '1 Star': 74}"
"Jane Digby's Diary: To Begin, Begin",isbn not found,isbn13 not found,B0DWTZHVRY,2018.0,C.R. Hurst,226,"['Historical Fiction', 'Historical']",114,4.34,"{'5 Stars': 61, '4 Stars': 35, '3 Stars': 16, '2 Stars': 0, '1 Star': 2}"
Metropolis,isbn not found,isbn13 not found,B07C7F7W5X,2019.0,Philip Kerr,386,"['Historical Fiction', 'Fiction', 'Mystery', 'Crime', 'Germany', 'Thriller', 'Detective']",7054,4.17,"{'5 Stars': 2865, '4 Stars': 2837, '3 Stars': 1096, '2 Stars': 194, '1 Star': 62}"
The Fourteenth of September,1631524534,9781631524530,1631524534,2018.0,Rita Dragonette,358,"['Historical Fiction', 'Fiction', 'Historical', 'Book Club']",342,4.12,"{'5 Stars': 158, '4 Stars': 98, '3 Stars': 62, '2 Stars': 18, '1 Star': 6}"
We Install and Other Stories,1504009401,9781504009409,B00UA1KO96,2015.0,Harry Turtledove,286,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Alternate History', 'Book Club', 'Science Fiction Fantasy']",162,3.55,"{'5 Stars': 26, '4 Stars': 57, '3 Stars': 61, '2 Stars': 16, '1 Star': 2}"
Three Soldiers,1480483982,9781480483989,B00JDY7TLC,1921.0,John Dos Passos,276,"['Fiction', 'Historical Fiction', 'Classics', 'War', 'Literature', 'World War I', 'American']",1325,3.55,"{'5 Stars': 229, '4 Stars': 470, '3 Stars': 465, '2 Stars': 129, '1 Star': 32}"
Planting Stories: The Life of Librarian and Storyteller Pura Belpré,0062748688,9780062748683,0062748688,2019.0,Anika Aldamuy Denise,32,"['Picture Books', 'Biography', 'Nonfiction', 'Childrens', 'History', 'Historical', 'Biography Memoir']",2951,4.42,"{'5 Stars': 1610, '4 Stars': 1035, '3 Stars': 264, '2 Stars': 32, '1 Star': 10}"
Tengo miedo torero,9507313516,9789507313516,9507313516,2001.0,Pedro Lemebel,217,"['Fiction', 'LGBT', 'Queer', 'Historical Fiction', 'Spanish Literature', 'Latin American', 'Romance']",14709,4.47,"{'5 Stars': 8767, '4 Stars': 4451, '3 Stars': 1213, '2 Stars': 205, '1 Star': 73}"
A Long Way from Chicago,0142401102,9780142401101,0142401102,1998.0,Richard Peck,148,"['Historical Fiction', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Humor', 'Historical']",35162,3.97,"{'5 Stars': 12945, '4 Stars': 12021, '3 Stars': 7311, '2 Stars': 1983, '1 Star': 902}"
The Binding,0008272115,9780008272111,0008272115,2019.0,Bridget Collins,437,"['Fantasy', 'Historical Fiction', 'Fiction', 'Romance', 'LGBT', 'Historical', 'Magical Realism']",84408,3.86,"{'5 Stars': 25577, '4 Stars': 31297, '3 Stars': 19362, '2 Stars': 6140, '1 Star': 2032}"
The Dreadful Future of Blossom Culp,isbn not found,isbn13 not found,asin not found,1983.0,Richard Peck,192,"['Young Adult', 'Fantasy', 'Fiction', 'Historical Fiction', 'Time Travel', 'Childrens', 'Middle Grade']",707,3.81,"{'5 Stars': 186, '4 Stars': 258, '3 Stars': 213, '2 Stars': 43, '1 Star': 7}"
Murder by Matchlight,1464210934,9781464210938,1464210934,1945.0,E.C.R. Lorac,254,"['Mystery', 'Crime', 'Fiction', 'Classics', 'British Literature', 'World War II', 'Historical Fiction']",1328,3.93,"{'5 Stars': 358, '4 Stars': 588, '3 Stars': 319, '2 Stars': 56, '1 Star': 7}"
Here Lies the Librarian,0803730802,9780803730809,0803730802,2006.0,Richard Peck,160,"['Historical Fiction', 'Fiction', 'Young Adult', 'Humor', 'Childrens', 'Middle Grade', 'Historical']",3903,3.75,"{'5 Stars': 887, '4 Stars': 1540, '3 Stars': 1169, '2 Stars': 245, '1 Star': 62}"
The Woman in the Lake,1525823558,9781525823558,1525823558,2019.0,Nicola Cornick,320,"['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Fantasy', 'Romance', 'Audiobook']",2080,3.62,"{'5 Stars': 385, '4 Stars': 785, '3 Stars': 679, '2 Stars': 194, '1 Star': 37}"
Wicked Sinner,1910597643,9781910597644,B07CJV1WRB,2018.0,Carole Mortimer,185,"['Historical', 'Historical Romance', 'Regency Romance', 'Marriage', 'Regency', 'Romance', 'Erotic Romance']",325,4.13,"{'5 Stars': 143, '4 Stars': 108, '3 Stars': 54, '2 Stars': 14, '1 Star': 6}"
Paper Wife,1503959597,9781503959590,B07CGWQMHT,2018.0,Laila Ibrahim,323,"['Historical Fiction', 'Fiction', 'China', 'Historical', 'Audiobook', 'Book Club', 'Asia']",24777,4.12,"{'5 Stars': 9293, '4 Stars': 10317, '3 Stars': 4297, '2 Stars': 683, '1 Star': 187}"
Loving Lieutenant Lancaster,1524405256,9781524405250,1524405256,2018.0,Sarah M. Eden,256,"['Romance', 'Regency', 'Historical Fiction', 'Historical Romance', 'Regency Romance', 'Clean Romance', 'Historical']",4541,4.15,"{'5 Stars': 1804, '4 Stars': 1769, '3 Stars': 824, '2 Stars': 129, '1 Star': 15}"
A Year Down Yonder,0142300705,9780142300701,0142300705,2000.0,Richard Peck,130,"['Historical Fiction', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Humor', 'Historical']",30581,4.13,"{'5 Stars': 13307, '4 Stars': 10313, '3 Stars': 5249, '2 Stars': 1183, '1 Star': 529}"
Matilda Bone,0440418224,9780440418221,0440418224,2000.0,Karen Cushman,176,"['Historical Fiction', 'Young Adult', 'Middle Grade', 'Fiction', 'Historical', 'Childrens', 'Medieval']",3623,3.77,"{'5 Stars': 849, '4 Stars': 1401, '3 Stars': 1115, '2 Stars': 206, '1 Star': 52}"
A Secret Love,0380805707,9780380805709,0380805707,2000.0,Stephanie Laurens,384,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",9951,4.17,"{'5 Stars': 4156, '4 Stars': 3732, '3 Stars': 1732, '2 Stars': 275, '1 Star': 56}"
To Distraction,0060839104,9780060839109,0060839104,2006.0,Stephanie Laurens,475,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Fiction', 'Regency Romance']",5160,4.04,"{'5 Stars': 1922, '4 Stars': 1865, '3 Stars': 1094, '2 Stars': 210, '1 Star': 69}"
Scandal's Bride,0380805685,9780380805686,0380805685,1999.0,Stephanie Laurens,416,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",10525,4.03,"{'5 Stars': 3870, '4 Stars': 3837, '3 Stars': 2197, '2 Stars': 462, '1 Star': 159}"
A Rogue's Proposal,0380805693,9780380805693,0380805693,1999.0,Stephanie Laurens,416,"['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",9845,4.08,"{'5 Stars': 3720, '4 Stars': 3716, '3 Stars': 1973, '2 Stars': 347, '1 Star': 89}"
Captain Jack's Woman,0380794551,9780380794553,0380794551,2013.0,Stephanie Laurens,400,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Audiobook', 'Fiction']",5956,3.97,"{'5 Stars': 2148, '4 Stars': 2049, '3 Stars': 1318, '2 Stars': 341, '1 Star': 100}"
Let Sleeping Dukes Lie,isbn not found,isbn13 not found,B07CYZ1VZN,2018.0,Emily Windsor,282,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Regency', 'Regency Romance']",2478,4.26,"{'5 Stars': 1164, '4 Stars': 885, '3 Stars': 351, '2 Stars': 59, '1 Star': 19}"
The Boy in the Striped Pajamas,0385751079,9780385751070,0385751079,2006.0,John Boyne,224,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Classics', 'Holocaust', 'War']",918622,4.16,"{'5 Stars': 398954, '4 Stars': 330958, '3 Stars': 139967, '2 Stars': 33582, '1 Star': 15161}"
Libra,0140156046,9780140156041,0140156046,1988.0,Don DeLillo,480,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Politics']",19329,4.05,"{'5 Stars': 6861, '4 Stars': 7808, '3 Stars': 3594, '2 Stars': 825, '1 Star': 241}"
"Gold Digger, The Remarkable Baby Doe Tabor",isbn not found,9780578427799,0578427796,2019.0,Rebecca Rosenberg,318,"['Historical Fiction', 'Historical', 'Fiction', 'Romance', 'Westerns', 'Feminism', '19th Century']",819,4.13,"{'5 Stars': 329, '4 Stars': 318, '3 Stars': 132, '2 Stars': 27, '1 Star': 13}"
The Duke I Tempted,1641970324,9781641970327,1641970324,2018.0,Scarlett Peckham,318,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'BDSM', 'Adult', 'Fiction']",5366,3.82,"{'5 Stars': 1384, '4 Stars': 2171, '3 Stars': 1361, '2 Stars': 346, '1 Star': 104}"
The Alienist,0812976142,9780812976144,0812976142,1994.0,Caleb Carr,498,"['Historical Fiction', 'Mystery', 'Fiction', 'Thriller', 'Crime', 'Historical', 'Mystery Thriller']",178741,4.06,"{'5 Stars': 67982, '4 Stars': 67678, '3 Stars': 32025, '2 Stars': 7869, '1 Star': 3187}"
The Mall,1250209951,9781250209955,1250209951,2020.0,Megan McCafferty,320,"['Young Adult', 'Historical Fiction', 'Contemporary', 'Fiction', 'Romance', 'Historical', 'Audiobook']",3137,3.58,"{'5 Stars': 502, '4 Stars': 1179, '3 Stars': 1136, '2 Stars': 262, '1 Star': 58}"
The Prince of the Soviets,isbn not found,isbn13 not found,B0DTXWKK9R,2015.0,Elvira Baryakina,483,"['Russia', 'Fiction', 'Historical Fiction']",111,4.28,"{'5 Stars': 62, '4 Stars': 29, '3 Stars': 12, '2 Stars': 5, '1 Star': 3}"
Nell and Lady,1503958000,9781503958005,B07BYW1NT5,2018.0,Ashley  Farley,269,"['Historical Fiction', 'Fiction', 'Audiobook', 'Chick Lit', 'Southern', 'Womens Fiction', 'Family']",6619,4.11,"{'5 Stars': 2633, '4 Stars': 2428, '3 Stars': 1268, '2 Stars': 229, '1 Star': 61}"
Women Talking,1635572584,9781635572582,1635572584,2018.0,Miriam Toews,216,"['Fiction', 'Feminism', 'Historical Fiction', 'Book Club', 'Contemporary', 'Literary Fiction', 'Audiobook']",64529,3.62,"{'5 Stars': 13221, '4 Stars': 23664, '3 Stars': 19310, '2 Stars': 6472, '1 Star': 1862}"
The Deadliest Fever,isbn not found,9781626948747,B07BKN9P9L,2018.0,June Trop,248,['Historical Fiction'],15,4.27,"{'5 Stars': 8, '4 Stars': 4, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
Thunderstruck,1400080665,9781400080663,B001GCVFJG,2006.0,Erik Larson,463,"['Nonfiction', 'History', 'True Crime', 'Science', 'Crime', 'Mystery', 'Historical']",54439,3.77,"{'5 Stars': 11904, '4 Stars': 22767, '3 Stars': 15989, '2 Stars': 3138, '1 Star': 641}"
The Memoirs of Helen of Troy,0307209989,9780307209986,0307209989,2005.0,Amanda Elyot,309,"['Historical Fiction', 'Mythology', 'Fiction', 'Historical', 'Greek Mythology', 'Fantasy', 'Retellings']",1239,3.79,"{'5 Stars': 347, '4 Stars': 432, '3 Stars': 344, '2 Stars': 82, '1 Star': 34}"
Wind Dancer,080544534,9780805445343,080544534X,2009.0,Jamie Carie,294,"['Historical Fiction', 'Christian Fiction', 'Romance', 'Christian', 'Historical', 'Fiction', 'Christian Romance']",550,3.81,"{'5 Stars': 178, '4 Stars': 180, '3 Stars': 126, '2 Stars': 40, '1 Star': 26}"
On the Edge of Daylight,1980593221,9781980593225,1980593221,2018.0,Giselle Beaumont,474,"['Historical Fiction', 'Romance', 'Historical Romance', 'Historical', 'Enemies To Lovers', 'Slow Burn', 'Fiction']",324,4.23,"{'5 Stars': 174, '4 Stars': 87, '3 Stars': 36, '2 Stars': 18, '1 Star': 9}"
A Duke for the Road,isbn not found,isbn13 not found,B07CZMQPCP,2018.0,Eva Devon,264,"['Historical Romance', 'Romance', 'Historical', 'Regency', 'Adult', 'Historical Fiction', 'British Literature']",663,4.13,"{'5 Stars': 295, '4 Stars': 220, '3 Stars': 100, '2 Stars': 38, '1 Star': 10}"
Condemned & Admired - The Earl's Cunning Wife,0463546318,9780463546314,0463546318,2018.0,Bree Wolf,ebook,"['Historical Romance', 'Romance', 'Historical Fiction', 'Historical', 'Regency', 'Regency Romance', 'Clean Romance']",1086,4.28,"{'5 Stars': 556, '4 Stars': 327, '3 Stars': 161, '2 Stars': 32, '1 Star': 10}"
Once Upon a Wedding Night,0061122203,9780061122200,0061122203,2006.0,Sophie Jordan,373,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency Romance', 'Regency', 'Adult']",2389,3.72,"{'5 Stars': 616, '4 Stars': 799, '3 Stars': 718, '2 Stars': 190, '1 Star': 66}"
Leonardo's Swans,0767923065,9780767923064,0767923065,2006.0,Karen Essex,351,"['Historical Fiction', 'Fiction', 'Italy', 'Historical', 'Art', 'Art History', 'Romance']",6250,3.73,"{'5 Stars': 1644, '4 Stars': 2082, '3 Stars': 1848, '2 Stars': 522, '1 Star': 154}"
Golden Child,0525572996,9780525572992,0525572996,2019.0,Claire Adam,281,"['Fiction', 'Literary Fiction', 'Contemporary', 'Book Club', 'Audiobook', 'Historical Fiction', 'Family']",8525,3.45,"{'5 Stars': 1216, '4 Stars': 3040, '3 Stars': 2983, '2 Stars': 966, '1 Star': 320}"
Once Upon a River,0743298071,9780743298070,0743298071,2018.0,Diane Setterfield,464,"['Historical Fiction', 'Fiction', 'Fantasy', 'Magical Realism', 'Mystery', 'Book Club', 'Historical']",96907,3.94,"{'5 Stars': 29589, '4 Stars': 40187, '3 Stars': 20545, '2 Stars': 5124, '1 Star': 1462}"
Tombland,1447284488,9781447284482,1447284488,2018.0,C.J. Sansom,866,"['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Crime', 'Historical Mystery', 'Audiobook']",15410,4.4,"{'5 Stars': 8464, '4 Stars': 4983, '3 Stars': 1635, '2 Stars': 259, '1 Star': 69}"
Alive: The Story of the Andes Survivors,038000321,9780380003211,B001PET1SC,1974.0,Piers Paul Read,318,"['Nonfiction', 'History', 'Survival', 'Adventure', 'Biography', 'Memoir', 'Travel']",80477,4.14,"{'5 Stars': 31755, '4 Stars': 31870, '3 Stars': 13859, '2 Stars': 2103, '1 Star': 890}"
The Shocking Lord Standon,0373295111,9780373295111,0373295111,2008.0,Louise Allen,288,"['Romance', 'Historical', 'Historical Romance', 'Regency', 'Harlequin', 'Fiction', 'M F Romance']",245,3.8,"{'5 Stars': 73, '4 Stars': 79, '3 Stars': 70, '2 Stars': 18, '1 Star': 5}"
Say Nothing: A True Story of Murder and Memory in Northern Ireland,0385521316,9780385521314,0385521316,2018.0,Patrick Radden Keefe,441,"['Nonfiction', 'History', 'True Crime', 'Ireland', 'Audiobook', 'Politics', 'Crime']",143142,4.47,"{'5 Stars': 83881, '4 Stars': 46087, '3 Stars': 10851, '2 Stars': 1722, '1 Star': 601}"
The Lieutenant's Nurse,0778307913,9780778307914,0778307913,2019.0,Sara  Ackerman,352,"['Historical Fiction', 'Romance', 'Fiction', 'World War II', 'Historical', 'Audiobook', 'War']",4331,4.03,"{'5 Stars': 1433, '4 Stars': 1790, '3 Stars': 922, '2 Stars': 157, '1 Star': 29}"
The Overstory,039335668,9780393356687,039335668X,2018.0,Richard Powers,502,"['Fiction', 'Nature', 'Book Club', 'Literary Fiction', 'Contemporary', 'Historical Fiction', 'Environment']",182330,4.12,"{'5 Stars': 79859, '4 Stars': 59359, '3 Stars': 30621, '2 Stars': 9405, '1 Star': 3086}"
The Miracles of Prato,0061558346,9780061558344,0061558346,2009.0,Laurie Lico Albanese,384,"['Historical Fiction', 'Italy', 'Fiction', 'Art', 'Romance', 'Historical', '15th Century']",781,3.69,"{'5 Stars': 184, '4 Stars': 276, '3 Stars': 237, '2 Stars': 65, '1 Star': 19}"
Flashman's Lady,0452264898,9780452264892,0452264898,1977.0,George MacDonald Fraser,330,"['Historical Fiction', 'Fiction', 'Historical', 'Humor', 'Adventure', 'Comedy', 'Victorian']",4761,4.17,"{'5 Stars': 1876, '4 Stars': 1956, '3 Stars': 811, '2 Stars': 93, '1 Star': 25}"
The Black Rose,1568497016,9781568497013,1568497016,1945.0,Thomas B. Costain,401,"['Historical Fiction', 'Fiction', 'Classics', 'Romance', 'Historical', 'Adventure', 'Medieval']",1388,4.12,"{'5 Stars': 541, '4 Stars': 529, '3 Stars': 265, '2 Stars': 43, '1 Star': 10}"
The Darkness and the Dawn,0385054548,9780385054546,0385054548,1959.0,Thomas B. Costain,448,"['Historical Fiction', 'Fiction', 'Classics', 'Romance', 'Christian Fiction', 'Historical', 'Canadian Literature']",372,4.05,"{'5 Stars': 139, '4 Stars': 137, '3 Stars': 75, '2 Stars': 17, '1 Star': 4}"
The Three Edwards,0445081864,9780445081864,0445081864,1958.0,Thomas B. Costain,480,"['History', 'Nonfiction', 'Medieval', 'Medieval History', 'British Literature', 'Biography', 'Historical']",1146,4.11,"{'5 Stars': 402, '4 Stars': 507, '3 Stars': 203, '2 Stars': 28, '1 Star': 6}"
The Heart of Aleppo: A Story of the Syrian Civil War,isbn not found,isbn13 not found,B07D7HQ53C,2018.0,Ammar Habib,252,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Contemporary', 'War', 'Inspirational']",7740,4.4,"{'5 Stars': 4413, '4 Stars': 2295, '3 Stars': 814, '2 Stars': 158, '1 Star': 60}"
The Crimson Petal and the White,1841954314,9781841954318,1841954314,2002.0,Michel Faber,922,"['Historical Fiction', 'Fiction', 'Historical', 'Victorian', 'Romance', 'British Literature', 'Literary Fiction']",44556,3.89,"{'5 Stars': 15306, '4 Stars': 15400, '3 Stars': 9033, '2 Stars': 3195, '1 Star': 1622}"
The Mists of Avalon,0345350499,9780345350497,B007C4RJZG,1982.0,Marion Zimmer Bradley,884,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Classics', 'Historical']",210565,4.13,"{'5 Stars': 95861, '4 Stars': 65906, '3 Stars': 33963, '2 Stars': 10011, '1 Star': 4824}"
Eternal,052553976,9780525539766,052553976X,2021.0,Lisa Scottoline,480,"['Historical Fiction', 'Fiction', 'World War II', 'Italy', 'Historical', 'Romance', 'Audiobook']",42500,4.29,"{'5 Stars': 20298, '4 Stars': 15875, '3 Stars': 5086, '2 Stars': 919, '1 Star': 322}"
By the Waters of Babylon,isbn not found,isbn13 not found,B07D62FD5S,2018.0,Mesu Andrews,202,"['Biblical Fiction', 'Historical Fiction', 'Fiction', 'Christian Fiction', 'Christian', 'Audiobook', 'Historical']",663,4.33,"{'5 Stars': 362, '4 Stars': 190, '3 Stars': 83, '2 Stars': 21, '1 Star': 7}"
Belle and the Beau,0064473422,9780064473422,0064473422,2002.0,Beverly Jenkins,296,"['Romance', 'Historical Romance', 'Young Adult', 'Historical Fiction', 'Historical', 'Fiction', 'African American Romance']",1649,4.25,"{'5 Stars': 819, '4 Stars': 508, '3 Stars': 258, '2 Stars': 51, '1 Star': 13}"
The Lost Years of Billy Battles,1545632812,9781545632819,1545632812,2018.0,Ronald E. Yates,410,"['Young Adult', 'New Adult', 'Historical Fiction', 'Fiction', 'Adventure', 'Adult', 'War']",151,4.37,"{'5 Stars': 69, '4 Stars': 69, '3 Stars': 13, '2 Stars': 0, '1 Star': 0}"
Blitzcat,0590427717,9780590427715,B000LTKQZY,1989.0,Robert Westall,230,"['Fiction', 'Historical Fiction', 'Animals', 'Young Adult', 'War', 'Cats', 'Historical']",1302,3.94,"{'5 Stars': 417, '4 Stars': 484, '3 Stars': 323, '2 Stars': 56, '1 Star': 22}"
The Star of Kazan,0142405825,9780142405826,0142405825,1999.0,Eva Ibbotson,405,"['Historical Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Historical']",8958,4.04,"{'5 Stars': 3197, '4 Stars': 3432, '3 Stars': 1905, '2 Stars': 354, '1 Star': 70}"
Sold on a Monday,1492663999,9781492663997,1492663999,2018.0,Kristina McMorris,344,"['Historical Fiction', 'Fiction', 'Book Club', 'Historical', 'Audiobook', 'Mystery', 'Adult']",114821,3.97,"{'5 Stars': 34335, '4 Stars': 49113, '3 Stars': 26162, '2 Stars': 4272, '1 Star': 939}"
Hidden in Time,0842355014,9780842355018,0842355014,2000.0,Michael R. Phillips,512,"['Fiction', 'Christian', 'Christian Fiction', 'Mystery', 'Historical Fiction', 'Novels', 'Adventure']",295,4.18,"{'5 Stars': 139, '4 Stars': 93, '3 Stars': 44, '2 Stars': 14, '1 Star': 5}"
A Rift in Time,0842355006,9780842355001,0842355006,1997.0,Michael R. Phillips,512,"['Christian Fiction', 'Fiction', 'Christian', 'Mystery', 'Religion', 'Science Fiction', 'Historical Fiction']",598,4.12,"{'5 Stars': 256, '4 Stars': 203, '3 Stars': 104, '2 Stars': 26, '1 Star': 9}"
Brazen and the Beast,0062691988,9780062691989,0062691988,2019.0,Sarah MacLean,436,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Audiobook', 'Adult']",16992,4.08,"{'5 Stars': 6303, '4 Stars': 6655, '3 Stars': 3209, '2 Stars': 663, '1 Star': 162}"
Cracking India,1571310487,9781571310484,1571310487,1988.0,Bapsi Sidhwa,298,"['Fiction', 'Historical Fiction', 'India', 'Pakistan', 'Historical', 'Asia', 'Indian Literature']",5820,3.85,"{'5 Stars': 1553, '4 Stars': 2374, '3 Stars': 1449, '2 Stars': 344, '1 Star': 100}"
The Affairs of the Falcóns,0062872354,9780062872357,0062872354,2019.0,Melissa Rivero,277,"['Fiction', 'Historical Fiction', 'Contemporary', 'Literary Fiction', 'New York', 'Audiobook', 'Book Club']",1973,3.73,"{'5 Stars': 393, '4 Stars': 821, '3 Stars': 606, '2 Stars': 134, '1 Star': 19}"
The Huntress,isbn not found,isbn13 not found,B079DPN9S4,2019.0,Kate Quinn,560,"['Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'Book Club', 'World War II', 'Mystery']",195112,4.3,"{'5 Stars': 89172, '4 Stars': 79846, '3 Stars': 21896, '2 Stars': 3196, '1 Star': 1002}"
War's Unwomanly Face,5010004941,9785010004941,5010004941,1983.0,Svetlana Alexievich,247,"['Nonfiction', 'History', 'War', 'Feminism', 'Russia', 'World War II', 'Historical']",36881,4.52,"{'5 Stars': 23179, '4 Stars': 10304, '3 Stars': 2774, '2 Stars': 461, '1 Star': 163}"
Broken Wing,193383644,9781933836447,193383644X,2008.0,Judith James,440,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Pirates', 'Fiction', 'Regency']",1020,3.9,"{'5 Stars': 383, '4 Stars': 319, '3 Stars': 200, '2 Stars': 74, '1 Star': 44}"
When We Left Cuba,isbn not found,isbn13 not found,asin not found,2019.0,Chanel Cleeton,346,"['Historical Fiction', 'Fiction', 'Romance', 'Audiobook', 'Historical', 'Book Club', 'Historical Romance']",44865,4.01,"{'5 Stars': 13613, '4 Stars': 20195, '3 Stars': 9244, '2 Stars': 1511, '1 Star': 302}"
Alvin Journeyman,0312850530,9780312850531,0312850530,1995.0,Orson Scott Card,381,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction Fantasy', 'Science Fiction', 'Historical Fiction', 'Historical']",16324,3.76,"{'5 Stars': 3606, '4 Stars': 6411, '3 Stars': 5183, '2 Stars': 957, '1 Star': 167}"
Flaming June,isbn not found,isbn13 not found,B07DFCS8SG,2018.0,Emma V. Leech,289,"['Historical Romance', 'Historical', 'Romance', 'Regency', 'Fiction', 'Historical Fiction', 'Regency Romance']",1736,4.33,"{'5 Stars': 913, '4 Stars': 556, '3 Stars': 214, '2 Stars': 31, '1 Star': 22}"
Seventh Son,076534775,9780765347756,076534775X,1987.0,Orson Scott Card,241,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction', 'Historical Fiction', 'Science Fiction Fantasy', 'Audiobook']",36906,3.87,"{'5 Stars': 10727, '4 Stars': 14365, '3 Stars': 8915, '2 Stars': 2263, '1 Star': 636}"
Pastwatch: The Redemption of Christopher Columbus,0812508645,9780812508642,0812508645,1996.0,Orson Scott Card,402,"['Science Fiction', 'Fiction', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Alternate History', 'Science Fiction Fantasy']",15427,3.97,"{'5 Stars': 5409, '4 Stars': 5628, '3 Stars': 3255, '2 Stars': 843, '1 Star': 292}"
The Well At The World's End: Volume I,1587150883,9781587150883,1587150883,1896.0,William Morris,326,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Literature', 'Science Fiction Fantasy', 'Historical Fiction']",429,3.75,"{'5 Stars': 113, '4 Stars': 153, '3 Stars': 117, '2 Stars': 36, '1 Star': 10}"
A Man for All Seasons: A Play in Two Acts,0679728228,9780679728221,0679728228,1960.0,Robert Bolt,163,"['Plays', 'Classics', 'Drama', 'Historical Fiction', 'Fiction', 'Literature', 'School']",14664,3.89,"{'5 Stars': 4887, '4 Stars': 5097, '3 Stars': 3266, '2 Stars': 1013, '1 Star': 401}"
The Spear,0898706041,9780898706048,0898706041,1955.0,Louis de Wohl,401,"['Historical Fiction', 'Catholic', 'Fiction', 'Christian', 'Religion', 'Christian Fiction', 'Historical']",1245,4.39,"{'5 Stars': 680, '4 Stars': 401, '3 Stars': 136, '2 Stars': 21, '1 Star': 7}"
Call Your Daughter Home,isbn not found,isbn13 not found,B0DWV9DGF2,2018.0,Deb Spera,352,"['Historical Fiction', 'Fiction', 'Book Club', 'Audiobook', 'Historical', 'Southern', 'Adult']",42020,4.22,"{'5 Stars': 17481, '4 Stars': 17727, '3 Stars': 5671, '2 Stars': 895, '1 Star': 246}"
Quiet Meg,080349906,9780803499065,080349906X,2008.0,Sherry Lynn Ferguson,265,"['Romance', 'Regency', 'Historical Romance', 'Historical Fiction', 'Historical', 'Regency Romance', 'Fiction']",839,4.16,"{'5 Stars': 391, '4 Stars': 259, '3 Stars': 138, '2 Stars': 36, '1 Star': 15}"
Peculiar Savage Beauty,0999460226,9780999460221,0999460226,2018.0,Jessica McCann,422,"['Historical Fiction', 'Fiction', 'Historical']",105,4.53,"{'5 Stars': 66, '4 Stars': 29, '3 Stars': 10, '2 Stars': 0, '1 Star': 0}"
City of Angels,0786277068,9780786277063,0786277068,2001.0,James Scott Bell,501,"['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Historical', 'Romance', 'Mystery']",2245,4.2,"{'5 Stars': 1080, '4 Stars': 688, '3 Stars': 357, '2 Stars': 76, '1 Star': 44}"
Lady Derring Takes a Lover,0062867474,9780062867476,B0796SN24S,2019.0,Julie Anne Long,387,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Audiobook', 'Regency', 'Fiction']",4769,3.96,"{'5 Stars': 1394, '4 Stars': 2070, '3 Stars': 1052, '2 Stars': 206, '1 Star': 47}"
"Caliban and the Witch: Women, the Body and Primitive Accumulation",1570270597,9781570270598,1570270597,2004.0,Silvia Federici,288,"['Feminism', 'Nonfiction', 'History', 'Politics', 'Philosophy', 'Theory', 'Sociology']",12340,4.5600000000000005,"{'5 Stars': 8104, '4 Stars': 3275, '3 Stars': 745, '2 Stars': 149, '1 Star': 67}"
